,Province/State,Country/Region,Lat,Long,date,recovered
6033,,Uganda,1.0,32.0,2020-02-14,0
6034,,Ukraine,48.3794,31.1656,2020-02-14,0
6035,,United Arab Emirates,24.0,54.0,2020-02-14,1
6036,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-14,0
6037,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-14,0
6038,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-14,0
6039,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-14,0
6040,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-14,0
6041,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-14,0
6042,,United Kingdom,55.3781,-3.4360000000000004,2020-02-14,1
6043,,Uruguay,-32.5228,-55.7658,2020-02-14,0
6044,,US,37.0902,-95.7129,2020-02-14,3
6045,,Uzbekistan,41.3775,64.5853,2020-02-14,0
6046,,Venezuela,6.4238,-66.5897,2020-02-14,0
6047,,Vietnam,16.0,108.0,2020-02-14,7
6048,,Zambia,-15.4167,28.2833,2020-02-14,0
6049,,Zimbabwe,-20.0,30.0,2020-02-14,0
6050,,West Bank and Gaza,31.9522,35.2332,2020-02-14,0
6051,,Laos,19.856270000000002,102.495496,2020-02-14,0
6052,,Kosovo,42.602636,20.902977,2020-02-14,0
6053,,Burma,21.9162,95.956,2020-02-14,0
6054,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-14,0
6055,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-14,0
6056,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-14,0
6057,,MS Zaandam,0.0,0.0,2020-02-14,0
6058,,Botswana,-22.3285,24.6849,2020-02-14,0
6059,,Burundi,-3.3731,29.9189,2020-02-14,0
6060,,Sierra Leone,8.460555000000001,-11.779889,2020-02-14,0
6061,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-02-14,0
6062,,Malawi,-13.254307999999998,34.301525,2020-02-14,0
6063,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-14,0
6064,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-14,0
6065,,South Sudan,6.8770000000000024,31.307,2020-02-14,0
6066,,Western Sahara,24.2155,-12.8858,2020-02-14,0
6067,,Sao Tome and Principe,0.18636,6.613081,2020-02-14,0
6068,,Yemen,15.552726999999999,48.516388,2020-02-14,0
6069,,Comoros,-11.6455,43.3333,2020-02-14,0
6070,,Tajikistan,38.861034000000004,71.276093,2020-02-14,0
6071,,Lesotho,-29.609988,28.233608,2020-02-14,0
6072,,Afghanistan,33.0,65.0,2020-02-15,0
6073,,Albania,41.1533,20.1683,2020-02-15,0
6074,,Algeria,28.0339,1.6596,2020-02-15,0
6075,,Andorra,42.5063,1.5218,2020-02-15,0
6076,,Angola,-11.2027,17.8739,2020-02-15,0
6077,,Antigua and Barbuda,17.0608,-61.7964,2020-02-15,0
6078,,Argentina,-38.4161,-63.6167,2020-02-15,0
6079,,Armenia,40.0691,45.0382,2020-02-15,0
6080,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-15,0
6081,New South Wales,Australia,-33.8688,151.2093,2020-02-15,4
6082,Northern Territory,Australia,-12.4634,130.8456,2020-02-15,0
6083,Queensland,Australia,-28.0167,153.4,2020-02-15,0
6084,South Australia,Australia,-34.9285,138.6007,2020-02-15,0
6085,Tasmania,Australia,-41.4545,145.9707,2020-02-15,0
6086,Victoria,Australia,-37.8136,144.9631,2020-02-15,4
6087,Western Australia,Australia,-31.9505,115.8605,2020-02-15,0
6088,,Austria,47.5162,14.5501,2020-02-15,0
6089,,Azerbaijan,40.1431,47.5769,2020-02-15,0
6090,,Bahamas,25.0343,-77.3963,2020-02-15,0
6091,,Bahrain,26.0275,50.55,2020-02-15,0
6092,,Bangladesh,23.685,90.3563,2020-02-15,0
6093,,Barbados,13.1939,-59.5432,2020-02-15,0
6094,,Belarus,53.7098,27.9534,2020-02-15,0
6095,,Belgium,50.8333,4.0,2020-02-15,0
6096,,Belize,13.1939,-59.5432,2020-02-15,0
6097,,Benin,9.3077,2.3158,2020-02-15,0
6098,,Bhutan,27.5142,90.4336,2020-02-15,0
6099,,Bolivia,-16.2902,-63.5887,2020-02-15,0
6100,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-15,0
6101,,Brazil,-14.235,-51.9253,2020-02-15,0
6102,,Brunei,4.5353,114.7277,2020-02-15,0
6103,,Bulgaria,42.7339,25.4858,2020-02-15,0
6104,,Burkina Faso,12.2383,-1.5616,2020-02-15,0
6105,,Cabo Verde,16.5388,-23.0418,2020-02-15,0
6106,,Cambodia,11.55,104.9167,2020-02-15,1
6107,,Cameroon,3.8480000000000003,11.5021,2020-02-15,0
6108,,Canada,56.1304,-106.3468,2020-02-15,1
6109,,Central African Republic,6.6111,20.9394,2020-02-15,0
6110,,Chad,15.4542,18.7322,2020-02-15,0
6111,,Chile,-35.6751,-71.543,2020-02-15,0
6112,Anhui,China,31.8257,117.2264,2020-02-15,221
6113,Beijing,China,40.1824,116.4142,2020-02-15,98
6114,Chongqing,China,30.0572,107.874,2020-02-15,184
6115,Fujian,China,26.0789,117.9874,2020-02-15,71
6116,Gansu,China,37.8099,101.0583,2020-02-15,49
6117,Guangdong,China,23.3417,113.4244,2020-02-15,410
6118,Guangxi,China,23.8298,108.7881,2020-02-15,44
6119,Guizhou,China,26.8154,106.8748,2020-02-15,41
6120,Hainan,China,19.1959,109.7453,2020-02-15,39
6121,Hebei,China,39.549,116.1306,2020-02-15,101
6122,Heilongjiang,China,47.861999999999995,127.7615,2020-02-15,68
6123,Henan,China,33.882,113.61399999999999,2020-02-15,391
6124,Hong Kong,China,22.3,114.2,2020-02-15,1
6125,Hubei,China,30.9756,112.2707,2020-02-15,5623
6126,Hunan,China,27.6104,111.7088,2020-02-15,425
6127,Inner Mongolia,China,44.0935,113.9448,2020-02-15,7
6128,Jiangsu,China,32.9711,119.455,2020-02-15,186
6129,Jiangxi,China,27.614,115.7221,2020-02-15,210
6130,Jilin,China,43.6661,126.1923,2020-02-15,26
6131,Liaoning,China,41.2956,122.6085,2020-02-15,31
6132,Macau,China,22.1667,113.55,2020-02-15,3
6133,Ningxia,China,37.2692,106.1655,2020-02-15,33
6134,Qinghai,China,35.7452,95.9956,2020-02-15,13
6135,Shaanxi,China,35.1917,108.8701,2020-02-15,60
6136,Shandong,China,36.3427,118.1498,2020-02-15,156
6137,Shanghai,China,31.201999999999998,121.4491,2020-02-15,124
6138,Shanxi,China,37.5777,112.2922,2020-02-15,46
6139,Sichuan,China,30.6171,102.7103,2020-02-15,119
6140,Tianjin,China,39.3054,117.323,2020-02-15,37
6141,Tibet,China,31.6927,88.0924,2020-02-15,1
6142,Xinjiang,China,41.1129,85.2401,2020-02-15,10
6143,Yunnan,China,24.974,101.48700000000001,2020-02-15,42
6144,Zhejiang,China,29.1832,120.0934,2020-02-15,428
6145,,Colombia,4.5709,-74.2973,2020-02-15,0
6146,,Congo (Brazzaville),-4.0383,21.7587,2020-02-15,0
6147,,Congo (Kinshasa),-4.0383,21.7587,2020-02-15,0
6148,,Costa Rica,9.7489,-83.7534,2020-02-15,0
6149,,Cote d'Ivoire,7.54,-5.5471,2020-02-15,0
6150,,Croatia,45.1,15.2,2020-02-15,0
6151,,Diamond Princess,0.0,0.0,2020-02-15,0
6152,,Cuba,22.0,-80.0,2020-02-15,0
6153,,Cyprus,35.1264,33.4299,2020-02-15,0
6154,,Czechia,49.8175,15.472999999999999,2020-02-15,0
6155,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-15,0
6156,Greenland,Denmark,71.7069,-42.6043,2020-02-15,0
6157,,Denmark,56.2639,9.5018,2020-02-15,0
6158,,Djibouti,11.8251,42.5903,2020-02-15,0
6159,,Dominica,15.415,-61.371,2020-02-15,0
6160,,Dominican Republic,18.7357,-70.1627,2020-02-15,0
6161,,Ecuador,-1.8312,-78.1834,2020-02-15,0
6162,,Egypt,26.0,30.0,2020-02-15,0
6163,,El Salvador,13.7942,-88.8965,2020-02-15,0
6164,,Equatorial Guinea,1.5,10.0,2020-02-15,0
6165,,Eritrea,15.1794,39.7823,2020-02-15,0
6166,,Estonia,58.5953,25.0136,2020-02-15,0
6167,,Eswatini,-26.5225,31.4659,2020-02-15,0
6168,,Ethiopia,9.145,40.4897,2020-02-15,0
6169,,Fiji,-17.7134,178.065,2020-02-15,0
6170,,Finland,64.0,26.0,2020-02-15,1
6171,French Guiana,France,3.9339,-53.1258,2020-02-15,0
6172,French Polynesia,France,-17.6797,149.4068,2020-02-15,0
6173,Guadeloupe,France,16.25,-61.5833,2020-02-15,0
6174,Martinique,France,14.6415,-61.0242,2020-02-15,0
6175,Mayotte,France,-12.8275,45.1662,2020-02-15,0
6176,New Caledonia,France,-20.9043,165.618,2020-02-15,0
6177,Reunion,France,-21.1351,55.2471,2020-02-15,0
6178,Saint Barthelemy,France,17.9,-62.8333,2020-02-15,0
6179,St Martin,France,18.0708,-63.0501,2020-02-15,0
6180,,France,46.2276,2.2137,2020-02-15,4
6181,,Gabon,-0.8037,11.6094,2020-02-15,0
6182,,Gambia,13.4432,-15.3101,2020-02-15,0
6183,,Georgia,42.3154,43.3569,2020-02-15,0
6184,,Germany,51.0,9.0,2020-02-15,1
6185,,Ghana,7.9465,-1.0232,2020-02-15,0
6186,,Grenada,12.1165,-61.678999999999995,2020-02-15,0
6187,,Greece,39.0742,21.8243,2020-02-15,0
6188,,Guatemala,15.7835,-90.2308,2020-02-15,0
6189,,Guinea,9.9456,-9.6966,2020-02-15,0
6190,,Guinea-Bissau,11.8037,-15.1804,2020-02-15,0
6191,,Guyana,5.0,-58.75,2020-02-15,0
6192,,Haiti,18.9712,-72.2852,2020-02-15,0
6193,,Holy See,41.9029,12.4534,2020-02-15,0
6194,,Honduras,15.2,-86.2419,2020-02-15,0
6195,,Hungary,47.1625,19.5033,2020-02-15,0
6196,,Iceland,64.9631,-19.0208,2020-02-15,0
6197,,India,21.0,78.0,2020-02-15,0
6198,,Indonesia,-0.7893,113.9213,2020-02-15,0
6199,,Iran,32.0,53.0,2020-02-15,0
6200,,Iraq,33.0,44.0,2020-02-15,0
6201,,Ireland,53.1424,-7.6921,2020-02-15,0
6202,,Israel,31.0,35.0,2020-02-15,0
6203,,Italy,43.0,12.0,2020-02-15,0
6204,,Jamaica,18.1096,-77.2975,2020-02-15,0
6205,,Japan,36.0,138.0,2020-02-15,12
6206,,Jordan,31.24,36.51,2020-02-15,0
6207,,Kazakhstan,48.0196,66.9237,2020-02-15,0
6208,,Kenya,-0.0236,37.9062,2020-02-15,0
6209,,"Korea, South",36.0,128.0,2020-02-15,9
6210,,Kuwait,29.5,47.75,2020-02-15,0
6211,,Kyrgyzstan,41.2044,74.7661,2020-02-15,0
6212,,Latvia,56.8796,24.6032,2020-02-15,0
6213,,Lebanon,33.8547,35.8623,2020-02-15,0
6214,,Liberia,6.4281,-9.4295,2020-02-15,0
6215,,Libya,26.3351,17.228331,2020-02-15,0
6216,,Liechtenstein,47.14,9.55,2020-02-15,0
6217,,Lithuania,55.1694,23.8813,2020-02-15,0
6218,,Luxembourg,49.8153,6.1296,2020-02-15,0
6219,,Madagascar,-18.7669,46.8691,2020-02-15,0
6220,,Malaysia,2.5,112.5,2020-02-15,7
6221,,Maldives,3.2028,73.2207,2020-02-15,0
6222,,Mali,17.570692,-3.996166000000001,2020-02-15,0
6223,,Malta,35.9375,14.3754,2020-02-15,0
6224,,Mauritania,21.0079,10.9408,2020-02-15,0
6225,,Mauritius,-20.2,57.5,2020-02-15,0
6226,,Mexico,23.6345,-102.5528,2020-02-15,0
6227,,Moldova,47.4116,28.3699,2020-02-15,0
6228,,Monaco,43.7333,7.4167,2020-02-15,0
6229,,Mongolia,46.8625,103.8467,2020-02-15,0
6230,,Montenegro,42.5,19.3,2020-02-15,0
6231,,Morocco,31.7917,-7.0926,2020-02-15,0
6232,,Mozambique,-18.6657,35.5296,2020-02-15,0
6233,,Namibia,-22.9576,18.4904,2020-02-15,0
6234,,Nepal,28.1667,84.25,2020-02-15,1
6235,Aruba,Netherlands,12.5186,-70.0358,2020-02-15,0
6236,Curacao,Netherlands,12.1696,-68.99,2020-02-15,0
6237,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-15,0
6238,,Netherlands,52.1326,5.2913,2020-02-15,0
6239,,New Zealand,-40.9006,174.886,2020-02-15,0
6240,,Nicaragua,12.8654,-85.2072,2020-02-15,0
6241,,Niger,17.6078,8.0817,2020-02-15,0
6242,,Nigeria,9.082,8.6753,2020-02-15,0
6243,,North Macedonia,41.6086,21.7453,2020-02-15,0
6244,,Norway,60.472,8.4689,2020-02-15,0
6245,,Oman,21.0,57.0,2020-02-15,0
6246,,Pakistan,30.3753,69.3451,2020-02-15,0
6247,,Panama,8.538,-80.7821,2020-02-15,0
6248,,Papua New Guinea,-6.315,143.9555,2020-02-15,0
6249,,Paraguay,-23.4425,-58.4438,2020-02-15,0
6250,,Peru,-9.19,-75.0152,2020-02-15,0
6251,,Philippines,13.0,122.0,2020-02-15,1
6252,,Poland,51.9194,19.1451,2020-02-15,0
6253,,Portugal,39.3999,-8.2245,2020-02-15,0
6254,,Qatar,25.3548,51.1839,2020-02-15,0
6255,,Romania,45.9432,24.9668,2020-02-15,0
6256,,Russia,60.0,90.0,2020-02-15,2
6257,,Rwanda,-1.9403,29.8739,2020-02-15,0
6258,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-15,0
6259,,Saint Lucia,13.9094,-60.9789,2020-02-15,0
6260,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-15,0
6261,,San Marino,43.9424,12.4578,2020-02-15,0
6262,,Saudi Arabia,24.0,45.0,2020-02-15,0
6263,,Senegal,14.4974,-14.4524,2020-02-15,0
6264,,Serbia,44.0165,21.0059,2020-02-15,0
6265,,Seychelles,-4.6796,55.492,2020-02-15,0
6266,,Singapore,1.2833,103.8333,2020-02-15,18
6267,,Slovakia,48.669,19.699,2020-02-15,0
6268,,Slovenia,46.1512,14.9955,2020-02-15,0
6269,,Somalia,5.1521,46.1996,2020-02-15,0
6270,,South Africa,-30.5595,22.9375,2020-02-15,0
6271,,Spain,40.0,-4.0,2020-02-15,2
6272,,Sri Lanka,7.0,81.0,2020-02-15,1
6273,,Sudan,12.8628,30.2176,2020-02-15,0
6274,,Suriname,3.9193,-56.0278,2020-02-15,0
6275,,Sweden,63.0,16.0,2020-02-15,0
6276,,Switzerland,46.8182,8.2275,2020-02-15,0
6277,,Syria,34.8021,38.9968,2020-02-15,0
6278,,Taiwan*,23.7,121.0,2020-02-15,2
6279,,Tanzania,-6.369,34.8888,2020-02-15,0
6280,,Thailand,15.0,101.0,2020-02-15,12
6281,,Timor-Leste,-8.8742,125.7275,2020-02-15,0
6282,,Togo,8.6195,0.8248,2020-02-15,0
6283,,Trinidad and Tobago,10.6918,-61.2225,2020-02-15,0
6284,,Tunisia,34.0,9.0,2020-02-15,0
6285,,Turkey,38.9637,35.2433,2020-02-15,0
6286,,Uganda,1.0,32.0,2020-02-15,0
6287,,Ukraine,48.3794,31.1656,2020-02-15,0
6288,,United Arab Emirates,24.0,54.0,2020-02-15,3
6289,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-15,0
6290,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-15,0
6291,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-15,0
6292,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-15,0
6293,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-15,0
6294,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-15,0
6295,,United Kingdom,55.3781,-3.4360000000000004,2020-02-15,1
6296,,Uruguay,-32.5228,-55.7658,2020-02-15,0
6297,,US,37.0902,-95.7129,2020-02-15,3
6298,,Uzbekistan,41.3775,64.5853,2020-02-15,0
6299,,Venezuela,6.4238,-66.5897,2020-02-15,0
6300,,Vietnam,16.0,108.0,2020-02-15,7
6301,,Zambia,-15.4167,28.2833,2020-02-15,0
6302,,Zimbabwe,-20.0,30.0,2020-02-15,0
6303,,West Bank and Gaza,31.9522,35.2332,2020-02-15,0
6304,,Laos,19.856270000000002,102.495496,2020-02-15,0
6305,,Kosovo,42.602636,20.902977,2020-02-15,0
6306,,Burma,21.9162,95.956,2020-02-15,0
6307,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-15,0
6308,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-15,0
6309,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-15,0
6310,,MS Zaandam,0.0,0.0,2020-02-15,0
6311,,Botswana,-22.3285,24.6849,2020-02-15,0
6312,,Burundi,-3.3731,29.9189,2020-02-15,0
6313,,Sierra Leone,8.460555000000001,-11.779889,2020-02-15,0
6314,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-02-15,0
6315,,Malawi,-13.254307999999998,34.301525,2020-02-15,0
6316,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-15,0
6317,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-15,0
6318,,South Sudan,6.8770000000000024,31.307,2020-02-15,0
6319,,Western Sahara,24.2155,-12.8858,2020-02-15,0
6320,,Sao Tome and Principe,0.18636,6.613081,2020-02-15,0
6321,,Yemen,15.552726999999999,48.516388,2020-02-15,0
6322,,Comoros,-11.6455,43.3333,2020-02-15,0
6323,,Tajikistan,38.861034000000004,71.276093,2020-02-15,0
6324,,Lesotho,-29.609988,28.233608,2020-02-15,0
6325,,Afghanistan,33.0,65.0,2020-02-16,0
6326,,Albania,41.1533,20.1683,2020-02-16,0
6327,,Algeria,28.0339,1.6596,2020-02-16,0
6328,,Andorra,42.5063,1.5218,2020-02-16,0
6329,,Angola,-11.2027,17.8739,2020-02-16,0
6330,,Antigua and Barbuda,17.0608,-61.7964,2020-02-16,0
6331,,Argentina,-38.4161,-63.6167,2020-02-16,0
6332,,Armenia,40.0691,45.0382,2020-02-16,0
6333,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-16,0
6334,New South Wales,Australia,-33.8688,151.2093,2020-02-16,4
6335,Northern Territory,Australia,-12.4634,130.8456,2020-02-16,0
6336,Queensland,Australia,-28.0167,153.4,2020-02-16,0
6337,South Australia,Australia,-34.9285,138.6007,2020-02-16,0
6338,Tasmania,Australia,-41.4545,145.9707,2020-02-16,0
6339,Victoria,Australia,-37.8136,144.9631,2020-02-16,4
6340,Western Australia,Australia,-31.9505,115.8605,2020-02-16,0
6341,,Austria,47.5162,14.5501,2020-02-16,0
6342,,Azerbaijan,40.1431,47.5769,2020-02-16,0
6343,,Bahamas,25.0343,-77.3963,2020-02-16,0
6344,,Bahrain,26.0275,50.55,2020-02-16,0
6345,,Bangladesh,23.685,90.3563,2020-02-16,0
6346,,Barbados,13.1939,-59.5432,2020-02-16,0
6347,,Belarus,53.7098,27.9534,2020-02-16,0
6348,,Belgium,50.8333,4.0,2020-02-16,0
6349,,Belize,13.1939,-59.5432,2020-02-16,0
6350,,Benin,9.3077,2.3158,2020-02-16,0
6351,,Bhutan,27.5142,90.4336,2020-02-16,0
6352,,Bolivia,-16.2902,-63.5887,2020-02-16,0
6353,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-16,0
6354,,Brazil,-14.235,-51.9253,2020-02-16,0
6355,,Brunei,4.5353,114.7277,2020-02-16,0
6356,,Bulgaria,42.7339,25.4858,2020-02-16,0
6357,,Burkina Faso,12.2383,-1.5616,2020-02-16,0
6358,,Cabo Verde,16.5388,-23.0418,2020-02-16,0
6359,,Cambodia,11.55,104.9167,2020-02-16,1
6360,,Cameroon,3.8480000000000003,11.5021,2020-02-16,0
6361,,Canada,56.1304,-106.3468,2020-02-16,1
6362,,Central African Republic,6.6111,20.9394,2020-02-16,0
6363,,Chad,15.4542,18.7322,2020-02-16,0
6364,,Chile,-35.6751,-71.543,2020-02-16,0
6365,Anhui,China,31.8257,117.2264,2020-02-16,255
6366,Beijing,China,40.1824,116.4142,2020-02-16,108
6367,Chongqing,China,30.0572,107.874,2020-02-16,207
6368,Fujian,China,26.0789,117.9874,2020-02-16,82
6369,Gansu,China,37.8099,101.0583,2020-02-16,54
6370,Guangdong,China,23.3417,113.4244,2020-02-16,465
6371,Guangxi,China,23.8298,108.7881,2020-02-16,49
6372,Guizhou,China,26.8154,106.8748,2020-02-16,46
6373,Hainan,China,19.1959,109.7453,2020-02-16,52
6374,Hebei,China,39.549,116.1306,2020-02-16,105
6375,Heilongjiang,China,47.861999999999995,127.7615,2020-02-16,79
6376,Henan,China,33.882,113.61399999999999,2020-02-16,440
6377,Hong Kong,China,22.3,114.2,2020-02-16,2
6378,Hubei,China,30.9756,112.2707,2020-02-16,6639
6379,Hunan,China,27.6104,111.7088,2020-02-16,464
6380,Inner Mongolia,China,44.0935,113.9448,2020-02-16,8
6381,Jiangsu,China,32.9711,119.455,2020-02-16,218
6382,Jiangxi,China,27.614,115.7221,2020-02-16,240
6383,Jilin,China,43.6661,126.1923,2020-02-16,30
6384,Liaoning,China,41.2956,122.6085,2020-02-16,40
6385,Macau,China,22.1667,113.55,2020-02-16,5
6386,Ningxia,China,37.2692,106.1655,2020-02-16,33
6387,Qinghai,China,35.7452,95.9956,2020-02-16,13
6388,Shaanxi,China,35.1917,108.8701,2020-02-16,71
6389,Shandong,China,36.3427,118.1498,2020-02-16,173
6390,Shanghai,China,31.201999999999998,121.4491,2020-02-16,140
6391,Shanxi,China,37.5777,112.2922,2020-02-16,50
6392,Sichuan,China,30.6171,102.7103,2020-02-16,131
6393,Tianjin,China,39.3054,117.323,2020-02-16,45
6394,Tibet,China,31.6927,88.0924,2020-02-16,1
6395,Xinjiang,China,41.1129,85.2401,2020-02-16,12
6396,Yunnan,China,24.974,101.48700000000001,2020-02-16,42
6397,Zhejiang,China,29.1832,120.0934,2020-02-16,456
6398,,Colombia,4.5709,-74.2973,2020-02-16,0
6399,,Congo (Brazzaville),-4.0383,21.7587,2020-02-16,0
6400,,Congo (Kinshasa),-4.0383,21.7587,2020-02-16,0
6401,,Costa Rica,9.7489,-83.7534,2020-02-16,0
6402,,Cote d'Ivoire,7.54,-5.5471,2020-02-16,0
6403,,Croatia,45.1,15.2,2020-02-16,0
6404,,Diamond Princess,0.0,0.0,2020-02-16,0
6405,,Cuba,22.0,-80.0,2020-02-16,0
6406,,Cyprus,35.1264,33.4299,2020-02-16,0
6407,,Czechia,49.8175,15.472999999999999,2020-02-16,0
6408,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-16,0
6409,Greenland,Denmark,71.7069,-42.6043,2020-02-16,0
6410,,Denmark,56.2639,9.5018,2020-02-16,0
6411,,Djibouti,11.8251,42.5903,2020-02-16,0
6412,,Dominica,15.415,-61.371,2020-02-16,0
6413,,Dominican Republic,18.7357,-70.1627,2020-02-16,0
6414,,Ecuador,-1.8312,-78.1834,2020-02-16,0
6415,,Egypt,26.0,30.0,2020-02-16,0
6416,,El Salvador,13.7942,-88.8965,2020-02-16,0
6417,,Equatorial Guinea,1.5,10.0,2020-02-16,0
6418,,Eritrea,15.1794,39.7823,2020-02-16,0
6419,,Estonia,58.5953,25.0136,2020-02-16,0
6420,,Eswatini,-26.5225,31.4659,2020-02-16,0
6421,,Ethiopia,9.145,40.4897,2020-02-16,0
6422,,Fiji,-17.7134,178.065,2020-02-16,0
6423,,Finland,64.0,26.0,2020-02-16,1
6424,French Guiana,France,3.9339,-53.1258,2020-02-16,0
6425,French Polynesia,France,-17.6797,149.4068,2020-02-16,0
6426,Guadeloupe,France,16.25,-61.5833,2020-02-16,0
6427,Martinique,France,14.6415,-61.0242,2020-02-16,0
6428,Mayotte,France,-12.8275,45.1662,2020-02-16,0
6429,New Caledonia,France,-20.9043,165.618,2020-02-16,0
6430,Reunion,France,-21.1351,55.2471,2020-02-16,0
6431,Saint Barthelemy,France,17.9,-62.8333,2020-02-16,0
6432,St Martin,France,18.0708,-63.0501,2020-02-16,0
6433,,France,46.2276,2.2137,2020-02-16,4
6434,,Gabon,-0.8037,11.6094,2020-02-16,0
6435,,Gambia,13.4432,-15.3101,2020-02-16,0
6436,,Georgia,42.3154,43.3569,2020-02-16,0
6437,,Germany,51.0,9.0,2020-02-16,1
6438,,Ghana,7.9465,-1.0232,2020-02-16,0
6439,,Grenada,12.1165,-61.678999999999995,2020-02-16,0
6440,,Greece,39.0742,21.8243,2020-02-16,0
6441,,Guatemala,15.7835,-90.2308,2020-02-16,0
6442,,Guinea,9.9456,-9.6966,2020-02-16,0
6443,,Guinea-Bissau,11.8037,-15.1804,2020-02-16,0
6444,,Guyana,5.0,-58.75,2020-02-16,0
6445,,Haiti,18.9712,-72.2852,2020-02-16,0
6446,,Holy See,41.9029,12.4534,2020-02-16,0
6447,,Honduras,15.2,-86.2419,2020-02-16,0
6448,,Hungary,47.1625,19.5033,2020-02-16,0
6449,,Iceland,64.9631,-19.0208,2020-02-16,0
6450,,India,21.0,78.0,2020-02-16,3
6451,,Indonesia,-0.7893,113.9213,2020-02-16,0
6452,,Iran,32.0,53.0,2020-02-16,0
6453,,Iraq,33.0,44.0,2020-02-16,0
6454,,Ireland,53.1424,-7.6921,2020-02-16,0
6455,,Israel,31.0,35.0,2020-02-16,0
6456,,Italy,43.0,12.0,2020-02-16,0
6457,,Jamaica,18.1096,-77.2975,2020-02-16,0
6458,,Japan,36.0,138.0,2020-02-16,12
6459,,Jordan,31.24,36.51,2020-02-16,0
6460,,Kazakhstan,48.0196,66.9237,2020-02-16,0
6461,,Kenya,-0.0236,37.9062,2020-02-16,0
6462,,"Korea, South",36.0,128.0,2020-02-16,9
6463,,Kuwait,29.5,47.75,2020-02-16,0
6464,,Kyrgyzstan,41.2044,74.7661,2020-02-16,0
6465,,Latvia,56.8796,24.6032,2020-02-16,0
6466,,Lebanon,33.8547,35.8623,2020-02-16,0
6467,,Liberia,6.4281,-9.4295,2020-02-16,0
6468,,Libya,26.3351,17.228331,2020-02-16,0
6469,,Liechtenstein,47.14,9.55,2020-02-16,0
6470,,Lithuania,55.1694,23.8813,2020-02-16,0
6471,,Luxembourg,49.8153,6.1296,2020-02-16,0
6472,,Madagascar,-18.7669,46.8691,2020-02-16,0
6473,,Malaysia,2.5,112.5,2020-02-16,7
6474,,Maldives,3.2028,73.2207,2020-02-16,0
6475,,Mali,17.570692,-3.996166000000001,2020-02-16,0
6476,,Malta,35.9375,14.3754,2020-02-16,0
6477,,Mauritania,21.0079,10.9408,2020-02-16,0
6478,,Mauritius,-20.2,57.5,2020-02-16,0
6479,,Mexico,23.6345,-102.5528,2020-02-16,0
6480,,Moldova,47.4116,28.3699,2020-02-16,0
6481,,Monaco,43.7333,7.4167,2020-02-16,0
6482,,Mongolia,46.8625,103.8467,2020-02-16,0
6483,,Montenegro,42.5,19.3,2020-02-16,0
6484,,Morocco,31.7917,-7.0926,2020-02-16,0
6485,,Mozambique,-18.6657,35.5296,2020-02-16,0
6486,,Namibia,-22.9576,18.4904,2020-02-16,0
6487,,Nepal,28.1667,84.25,2020-02-16,1
6488,Aruba,Netherlands,12.5186,-70.0358,2020-02-16,0
6489,Curacao,Netherlands,12.1696,-68.99,2020-02-16,0
6490,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-16,0
6491,,Netherlands,52.1326,5.2913,2020-02-16,0
6492,,New Zealand,-40.9006,174.886,2020-02-16,0
6493,,Nicaragua,12.8654,-85.2072,2020-02-16,0
6494,,Niger,17.6078,8.0817,2020-02-16,0
6495,,Nigeria,9.082,8.6753,2020-02-16,0
6496,,North Macedonia,41.6086,21.7453,2020-02-16,0
